review,stars,label,food,cleanness,price,view,workers,space
"با سلام
مهر ماه 94 مهمان هتل هاترا بودیم . هتل نوساز می باشد و تمام وسایل آن تر تمیز است. صبحانه ، ناهار و شام به صورت بوفه می باشد که با توجه به سه ستاره بودن هتل و هزینه پرداختی بسیار عالی است. تا حرم پیاده 15 دقیقه زمان لازم است. روزی دو نوبت سرویس به حرم هم دارد. آسانسورها معطلی کمی دارند. پرسنل مودب و خوش برخورد هستند. لابی هتل کوچک می باشد. در کل هتل خوب و تمیزی است. 
با تشکر",4,2,,,,,,
با سلام ما در آذر ماه امسال به اتفاق خانواده برای صرف صبحانه به این هتل رفتیم چون از قبل مکان دیگری رو جهت اقامت رزرو کرده بودیم فقط خواستیم با توجه به قدمت هتل با این بهانه با امکانات این هتل بیشتر آشنا بشیم که قبل از ورود به جاده دسترسی هتل نگهبان از ما مبلغ پنج هزار تومان بابت ورود به محوطه هتل پول دریافت کرد که با توجه به تعداد مسافرت هایی که من با توجه به شغلم در طول سال دارم این موضوع برای من تازگی داشت بگذریم فضای بیرونی هتل بسیار زیبا و برخورد پرسنل بسیار گرم و صمیمی بود و منوی صبحانه هم در حد مطلوب بود ولی باید بگم که در حد یک هتل پنج ستاره داخلی هم نبود در مجموع در طول دو ساعت حضور در هتل اوقات خوبی رو سپری کردیم و انرژی لازم برای ادامه سفر رو بدست آوردیم .,4,2,,,,,,
رفتار پرسنل هتل عالی بود به خصوص جناب ارزانی مسئول پذیرش که با رفتار عالی اظلاعات خیلی مفیدی در اختیار ما گذاشتند.سال گدشته هم همین هتل بودم که دور از شهر بودنش تو ذوق میزد. ولی امسال سرویس خود هتل به مرکز شهر بود و هزینه تاکسی رو نداشتیم.خود هتل هم رستوران داره و نیازی به سفارش از بیرون نیستش .از لحاظ نظافت هم خواسته هامون براورده شد.راضی بودم و اکه باری بار سوم بیم قشم بازم همین هتل رو انتخاب میکنم,5,2,,,,,,
ما در اواخر شهریور در هتل هلیا بودیم میتونم بگم از هر نظر خوب جز اینکه پشه های زیادی در ورودی درهای اتاق وجود داشت اما بی آزار بودند .از تمام کارکنان هتل به دلیل سورپرایز کردن ما باآوردن کیک تولد برای پدرم بسیار تشکر میکنم و به نظر ما هتل از نظر بهداشت مشکلی نداشت و وسایل اتاق سالم بودند و غذاهای رستوران بسیار لذیذ بود و مسئول رستوران بسیار خوش اخلاق بودند و تبلیغات سایت کاملا درست و راست بود.,5,2,,,,,,
"سلام
من و همسرم شهریور 94 به مدت دو شب در این هتل اقامت داشتیم ، هتل واقعاً مجلل و معماری منحصر به فردی داشت. از نظر قیمت ما از کافی شاپ و لمکده هتل استفاده کردیم که به نسبت جاهای دیگه اصلاً گرون نبود . پیشنهاد میدم اگه رفتید حتماً اوقاتی را در لمکده هتل بگذرونید . واقعاً منحصر به فرده . تنها نارضایتی ما سرویس حرم هتل بود که ما هر وقت خواستیم به بهانه های مختلف وجود نداشت ولی با توجه به ترافیک خیابان امام رضا اگه هم بود شایدخیلی تفاوتی نداشت . از پرسنل مؤدب و خوش برخوردش تشکر می کنم ، امیدوارم باز هم بتونم از خدمات این هتل استفاده کنم.",5,2,,,,,,
رفتار پرسنل هتل خوب بود . اتاق ها تمیز و مرتب بود . صبحانه ساده مثل بقیه هتل های قشم بود که قبلا رفته بودم . پیاده میشد به بازار قدیم و ایستگاه تاکسی درگهان رفت ولی برای سایر مراکز خرید باید با تاکسی می رفتی اینترنت در اتاق و لابی بود. خود هتل رستوران نداشت ولی پذیرش هتل یک لیست منو داشت که با انتخاب نهار و شام در پذیرش نیم ساعتی طول میکشید تا غذا را در اتاق تحویل می دادند و همانجا پولش را می گرفتند وتنها عیب اینکه موقع تمیز کاری اتاق بالای تو اتاق پایینی صداش می امد . حدود 10 دقیقه در روز در مجموع راضی بودم ولی از انجا که تنوع طلب هستم در سفرهام هردفعه به یه هتل میرم نمی دونم مسافرت بعدی با این هتل میرم یا نه ولی راضی بودم برخورد پرسنا هم خوب بود.,3,2,,,,,,
هتل سینور هتل بسیار خوبیه و نوسازه، نزدیک حرمه و از داخل بازار رضا به حرم راه داره، امکانات هتل خوب بود و تمیز بود، مدیریت بسیار متشخص و محترمی هم داشت. در کل راضی بودم نسبت به قیمتش عالیه! البته فکر کنم قیمتش بیشتر بشه الان چون کسی نمیشناسه ارزونه!,5,2,,,,,,
"سلام به همه دوستانی که قصد سفر به جزیره قشم را دارید.
من دو بار در هتل کیمیا 4 اقامت داشتم.به نظر من توی ایران اصلا هتلی وجود نداره که بتونه صددرصد رضایت مشتریان را جلب کنه .اما کیمیا 4 به نظر من میشه گفت بهترین هتل قشم است.هر چند معایبی داره اما برخورد خیلی خوب پرسنل آن به خصوص پذیرش هتل باعث میشه که دوست داشته باشی حداقل یه باره دیگه در اونجا اقامت داشته باشی.",4,2,,,,,,
من در تاریخ 28/8 امسال به مدت یک هفته با خانواده اونجا بودم آقای غلام نژاد در پذیرش بسیار با اخلاق و عالی برخورد میکردند بقیه پرسنل هم بسیار مودب و خوش اخلاق بودند هتل در بهترین جای جزیره است به تمام بازارها نزدیک است اتاقها تمیز و بدون بو و سوسک بود فقط تنوع صبحانه کم بود امکانات تفریحی در هتل به غیر از اینترنت چیزی نبود رستوران هتل نهار نداشت . ولی اگه دوباره به قشم سفر کنم حتما همین هتل رو میرم .جای یک استخر در پشت بام هتل یا در اطراف اون واقعا جذابیت هتل رو چند برابر میکنه.,4,2,,,,,,
این هتل قیمت بسیار مناسبی نسبت به امکاناتش دارد واقعا هتل بی نظیری است حتما از این هتل دیدن فرمایید,5,2,,,,,,
"با سلام 
من ۷شب در این هتل بودم, اگه باز هم قسمتم شد به مشهد بیایم انتخابم همین هتل است, امکانات هتل, برخورد خوب پرسنل, نزدیکی به حرم , غذای خوب رستوران هتل, از ویژگی های مهم این هتل است",5,2,,,,,,
"بنام خدا 
من از پرسنل شهرداری تهران هستم که درتاریخ 19آبان 1394 دراین هتل زیبا اقامت داشتم پرسنل مهربان ومودب از مهمترین سرمایه های این هتل بود که در کمتر هتل دیگر مشاهده می شود ونمود بیشتری از ابهت و زیبایی این قصر رویایی دارد ، امکانات مطلوب ، غذا عالی و کیفیت بالاتر از حد انتظار بود، اطاق ما(404) مشرف به خیابان امام رضا با دید خوبی قرار داشت ، تنها ایرادی که می توان گرفت ، سر و صدای ساخت و سازهای داخلی و بیرونی هتل بود که آن هم از روی اجبار بوده ومی بایست در زمان غیر پیک مسافر صورت گیرد.
از مسئولین شهرداری و رفاه ( جناب آقای عیسی پور) و همینطور آقای محمد پور ناظر شهرداری به خاطر این سفر رویایی وبدون دغدغه تشکر می نمایم.",4,2,,,,,,
هتل بسیار شیک ومجللی است،کیفیت غذای بوفه نیز بسیار عالی بود فقط تنها کمبود همان استخر و لمکده است ولی نسبت به قیمت هتل بسیار شیک و عالی بود.,4,2,,,,,,
ما به مدت دو شب در این هتل اقامت داشتیم که کلیه لوازم ها کهنه بودن و غذاهاشم معمولی بود در کل بقول دوستان به قیمتش نمی ارزید و در حد هتل پنج ستاره نبود مخصوصا بین المللی که اصلا در حد این حرفها نبود.,3,0,,,,,,
هتل بسارزیبایی است وبه جرات میتوانم بگویم همه امکانات رفاهی درحدعالی به چشم میخورد.ضمنابرخوردپرسنل پذیرش بخصوص خانمها بسیارعالی ومحترمانه است.,5,2,,,,,,
هتل واقعا عالی بود استخر شیک و تمیز رستورانهای شیک پرسنل با ادب مسول واطاقهای شیک. از همه چیز بهتر پرسنل این هتل بود که من هیچ جا همچین برخورد ای عالی از پرسنل هتل ندیده بودم واقعا از شون ممنونم,5,2,,,,,,
به نظر من در حد إمكانات و پذيرايي در ايران عالي بود ولي دوستان چون تفرجگاه هاي خارج از كشور را ديدن چالدره با هتل ها مقايسه مي كنن كه اين اشتباه همه چيز عالي بود.من غذا ،پذيرايي و طبيعت و إمكانات را بسيار خوب ديدم,5,2,,,,,,
باسلام من به مدت سه شب در این هتل اقامت داشتم از لحاظ نظافت واقعا تمیز بود،برخورد پرسنل هم خوب بود ،کیفیت غذا نسبتا خوب بود،سرویس رفت نیز خوب بود فقط برای نماز صبح سرویس نداشت در کل راضی بودم,4,2,,,,,,
"ا سلام خدمت شما
توصیه میکنم که برای اقامت حتما این هتل انتخاب کنید از لحاظ نزدیکی به مراکز خرید ساحل و رفتار پرسنل واقعا فوق العاده است و و همچنین تمیزی و نظافت اتاق ها بسیار عالیست.",5,2,,,,,,
باسلام..من دوسال قبل سه شب هتل دیپلملت بودم همه چی عالی برخورد پرسنل سرویس ها عالی بودن غذا فوق العاده بود اینبار بیام مشهد همین هتل رو انتخاب میکنم واقعأ در حد 5ستاره هست…,5,2,,,,,,
از همه نظر عالی، برخورد پرسنل بسیار خوب،به حرم نزدیک، از نظر نظافت خیلی خوب، توصیه میکنم حتما این هتل رو انتخاب کنید,4,2,,,,,,
"این هتل نسبت به سایر هتل های قشم در بهترین منطقه قشم از نظر ساحل شنی زیبا و فضای آرامش بخش واقع شده، ولی نسبتا به مرکز شهر قشم و مراکز خرید دور می باشد. از نکات حائز اهمیت آن وجود ساحل اختصاصی برای میهمانان هتل و نزدیکی اتاق ها به دریا بوده و با توجه به سه ستاره بودن هتل، سرویس و خدمات خوبی توسط پرسنل به میهمانان ارائه میشود. از ضعف های هتل می توان به کیفیت صبحانه هتل و عدم نوسازی فضای داخل اتاق ها و سرویس ها اشاره کرد.
اینجانب در سال های 1385 و 1393 میهمان هتل بوده ام و باز هم قصد مراجعه به هتل را دارم، اما طی این مدت هیچگونه تغییر و بازسازی در اتاق ها و تاسیسات داخلی آن ها بغیر از مجهز شدن به تلوزیون ال سی دی مشاهده ننموده ام، و متاسفانه کیفیت صبحانه هتل افت داشته است.
اگر هتل ساحل طلایی قشم (پلاژ سیمین) به یک هتل 4 ستاره و یا 5 ستاره ارتقا یابد، به جرات میتوان آن را یکی از بهترین هتل های ایران نامید.",4,2,,,,,,
با سلام ،من برای شهریور ۹۴اقامت گرفته بودم هم غذا خوب بود هم اتاق ،البته نظر مریم جون قابل احترامه ،اما بنده به اتفاق خانواده ۳شب اقامت داشتیم همه چیز عالی بود ،,4,2,,,,,,
"سلام
من سویت جونیر رو به قیمت 550 هزار تومان گرفتم . خداییش برای من که یک خانوم هستم تمیزی و شیک بودن هتل از همه چی مهم تره . این هتل خیلی تمیز و منطم هست به ما 4 تا خط اینترنت پر سرعت دادند که خوب و سریع بود . اما گاهی قطعی هم داشت که مهم نبود . سوییت شیک و نوساز بود امکاناتش خوبه و راهروهاش خیلی شیکه . کلا سیستم دستشویی و حمام تمیز و شیکی داره و اصلا بوی بدی نداره . برخورد کارکنان خوب و برخورد اول پذیرش خیلی خوب بود و برای روز دوم تخفیف بابت اقامت اضافی هم دادند . هتل رستوران خوب و کافی شاپ شیکی داره . اما پارکینگ نداره که یه آقایی تو پذیرش گفت دارند می سازند و آماده نشده . کلا راضی بودم . ممنونم خوندید .",5,2,,,,,,
"من و همسرم از هفته ی دوم مهر امسال (94)به مدت 4 شب در این هتل اقامت داشتیم و واقعا از انتخابمون راضی بودیم، با اینکه بیشتر وقتمون رو بیرون بودیم اما وقتی خسته از گردش تو جزیره میرسیدیم هتل، بهترین چیز پذیرایی و روی خوش پرسنل و البته سرویس دهی عالی و به موقع و یه سوئیت آرامش بخش و راحت بود. اتاق ها خیلی خوب شارژ و تمیز میشه و اکه وسیله ای نیاز داشته باشین در اختیارتون قرار میگیره.صبحانه خیلی مفصل و عالی بود و هیچ نقصی نداشت. ما ناهار رو از هتل استفاده نکردیم اما یه وعده شام بودیم که فست فود بود سوپش خوب بود و سالاد مخصوص اما پیتزاش رو مازیاد دوست نداشتیم .
در کل این هتل عالی رو به همه پیشنهاد میکنم و خودم هم اگه بار دیگه به کیش برم حتما سورینت مریم رو انتخاب میکنم",5,2,,,,,,
شکی نیست که هتل خوب و تمیزی است ومن چندین بار به انجا رفته ام اما مدتی است تعداد قابل توجهی مسافر عرب به انجا میرود وچون انها خوب پول میدهند دیگر مثل سابق ما را تحویل نمیگیرند وحتی در زمستان نیز تخفیف نمیدهند و قیمتش نیز نسبتا زیاد است واین نزدیکی به حرم ومسافر عرب شاید عاملش باشد البته این نظر من است,3,1,,,,,,
من تیر ماه 94 اقامت داشتم ،ارامش بالایی که اینجا داره شما را برای چند بار میکشونه اینجا ،شاید جاهای دیگه لوکس تر بشه پیدا کرد ولی ارامش اینجا خاصه ،,5,2,,,,,,
من تیر ماه 94 اقامت داشتم ،ارامش بالایی که اینجا داره شما را برای چند بار میکشونه اینجا ،شاید جاهای دیگه لوکس تر بشه پیدا کرد ولی ارامش اینجا خاصه ،,5,2,,,,,,
من وهمسرم در مهرماه 94 در این هتل زیبا اقامت داشتیم فضای هتل سنتی ودلنشین بود برخورد کارکنان هتل خوب اتاق های هتل تمیز بود صبحانه مفصلی داشت که البته باید در هتل آریوبرزن صرف میشد در کل عالی بود,5,2,,,,,,
"من تصميم دارم كه آذرماه با خانواده كيش بريم دنبال هتل مي گشتم كه با توجه به نظرات مسافران كه به هتل شما آمدن هتل شما رو انتخاب مي كنم قطعا 
ممنون",5,2,,,,,,
"با سلام و خسته نباشیبد
از نظر اتاقی و داخل واحد اقامتی واقعا یکی از بهترین هتلهای مشهد می باشد. اتاقها بسیار بزرگ و با کلیه امکانات رفاهی. ما در سوییت جونیور اقمت داشتیم. از نظر بهداشتی خیلی خوب بود و در صورت نیاز هر موقع که در خواست می دادید نظافت انجام میشد.کیفیت و تنوع صبحانه در حد قابل قبول بود ولی جای بهتر شدن دارد. 
بزرگترین ایراد هتل دوری از مرکز شهر و حرم می باشد. واقعا برای کسی که به قصد زیارت و خرید به مشهد می رود اقامت در این هتل مقرون به صرفه نمی باشد. علاوه بر دوری ، بد مسیر بودن هتل نیز مزید برعلت می باشد. اولین دور برگردان نزدیک به هتل برای رفتن به سمت مرکز شهر نزدیک دو کیلومتر فاصله دارد.
برخورد پرسنل هتل و پذیرش بسیار عالی بود.
با تشکر",4,1,,,,,,
تمیز و مجلل با پرسنل حرفه ای,5,2,,,,,,
سلام من از كردستان اومدم دوشب مهمان شما بودم هتل راحت و اميزي بود كاركنانش هم ادمهاي مهربان و متشخص عالي بود ممنونم,5,2,,,,,,
"امروز ٢٣ مهر ١٣٩٤، اين هتل تجربه بسيار جالبي از قدمت رو ارائه ميكنه.
ظاهرا هتل در سال ١٣٠٩ به دستور رضا شاه و به عنوان محلي براي نظارت بر ساخت جاده شمال ايجاد شده و بقيه قسمتهاي هتل در سال ١٣٣٠ ايجاد شده، بازديد از هتل رو به همه توصيه ميكنم
ضمنا در اين فصل (پاييز) مناظر زيبايي رو توي باغ اون ميتونيد پيدا كنيد",5,2,,,,,,
من از تمام لحاظ ازامكانات هتل و مخصوصا برخورد پرسنل راضي بودم اگه بازم كيش برم بازم مارينا رو انتخاب مي كنم,4,2,,,,,,
یک هتل با تمامی امکانات-رفتار بسیار عالی کارکنان-بتازگی مدیریت هتل نیز عوض شده و واقعا برای میهمانان سنگ تمام میگذارند من کارت وی آی پی گروه هتل های پارس را دارم و به حق این هتل پارس به هیچ عنوان به لحاظ رفتار مشتری مداری قابل مقایسه با هتل ضعیف هتل پارس تبریز نیست واقعا مدیران و پرسنل و نظافت و همه و همه این هتل از گروه هتل های پارس زبانزد است.,5,2,,,,,,
با سلام من سه روز در هتل آرمان اقامت داشتم واقعا بسيار زيبا و تميز بود ، نحوه برخورد پرسنل عالي ، تميزي و درخشندگي سالن ها و كيفيت غذا ها همه چي عالي بود .,5,2,,,,,,
"من خودم تجربه اقامت در این هتل را نداشتم اما بیشتر مسافرهای آژانس این هتل را انتخاب میکنند .واز صددرصد -نود درصد مسافرهایم راضی هستند از برخورد و تمیزی تا غذا , …",5,2,,,,,,
من به همراه همسرم و دو تا از دوستام به مدت سه شب توی این هتل اقامت داشتیم. همه چی عالی بود . ترانسفر به موقع بود. پرسنل بسیار مهربان بودند. صبحانه و نهار متنوع و کیفیت بسیار عالی بود. فضای هتل و فضای باغ خیلی خوب بود. فقط اتاقها به عنوان هتل 5 ستاره زیاد کیفیت نداشت . در کل هتل خوبی بود و ما خیلی راضی بودیم.,4,2,,,,,,
هتل گاجره دارای فضای طبیعی بسیار زیباییست امکان باربیکیو و استراحت در فضا وجود دارد.اتاق ها معمولی و رسیدگی به اتاق ها کم.در کل به علت فضای زیبایش پیشنهاد میکنم ارامشش را امتحان کنید,4,1,,,,,,
"سلام 
من الان تو هتل درويشي هستم واقعا هتل خوبيه 
برخورد كاركنانش عاليه غذاهاشم خوبه همه امكاناتي هم تو هتل هست نياز به بيرون رفتن نيست فقط يه ايراد جزيى داره اونم واسه سرو صبحانه ميزا زود تميز نميشه بايد سرپا بموني تا يه ميز تميز بشه البته اونم بايد بهشون حق بدي چون تعداد مسافرش بالاست در كل خيلي عاليه 
تشكر از پرسنل زحمت كشش",4,2,,,,,,
"من پريشب اونجا بودم، البته ار ميزان تخفيفي كه به واسطه رزرو انلاين داشتم راضي بودم اما جالبه كه بگم هتل پنج ستاره درست نظافت نشده بود. لاي ملحفه، توي جا صابوني و سرويس مو بود !! از ويژگي هاي هتل پنج ستاره گريد بي اين كه چو مسابقات پرورش اندام توش بود، حتي توانمندي اداره رستوران رو نداشتند ميز هاي شام ساعت ها بدون جمع شدن پر بود از بشقاب هاي كثيف.
در يك كلام، سوييت حداكثر ٣٠٠ براي چهار نفر بيشتر نمي ارزه
امتياز ها در مقايسه با هتل هاي داخلي(نه خارجي) تا ٥
صبحانه: ٢.٥
نظافت: ٢
برخورد حرفه اي نفرات: ٢
كيفيت غذا:٣
بزرگي اتاق: ٤
محل هتل ٣.٥
امكانات اناق: ١ (يه پريز برق بالاي تخت نبود، سه راهي برق شل و ول بغل تلويزيون)
درب ها كامل كيپ نبود.

خلاصه تجربه من اين كه، هتل داريوش و مارينا رو نمي دونم، اما باقيش خيلي فرقي نداره با هم. چهار و پنج و سه ستاره الكي هست. ببين كدوم ارزون تره و نزديك، همونو بگير",2,0,,,,,,
"با سلام 
هفته گذشته به همراه همسرم در مجتمع (سوئییت های یک خوابه گل نشان) اقامت داشتم. 
امکانات و کیفیت مجتمع نظیر ساحل، دوچرخه، پارک بازی، رستوران و ... فوق العاده بود. 
امنیت در محیط هتل بسیار بالاست.
سوییت تمیز و مرتب بود.و کارکنان از رفتار خوبی برخوردار بودند.
رستوران به خوبی از مهمانان پذیرایی می کرد ، صبحانه ها بسیار دلچسب بودند و غذاهای محلی مثل میرزاقاسمی و بقالاقاتوق بسیار لذیذ طبخ شده بودند.",5,2,,,,,,
بهترین هتل در سطح شهر میباشد با امکانات عالی.از جمله سالن اجتماعات .سونا جکوزی .رستوران ایرانی کفی شاپ و رستوران کنتینتال(فرنگی),5,2,,,,,,
"من دو سال پیش در هتل اقامت داشتم .همه چی خوب وعالی بود
تنها ایرادی که میتونم بگیرم وبرایم سوال هستش اینه که هتل چرا استخر نداره؟
صبحانه هتل واقعا عالیه و حرف نداره
ممنون بخاطر زحماتتون.",5,2,,,,,,
ما که نرفتیم این هتل ولی برا اینکه همیشه وقتی رد میشیم میبینیمش کلا فوضولیمون گل کرد اومدیم خوندیم ببینیم توش چه خبره خخخخ همه نظرا رو خوندم غیر از غذاش بقیه چیزاش خوبه نظر همه تقریبا همین بود ولی یه چیزیشو که میدونم لازمم نیست بری داخلش تا بفهمی موقعیت مکانیش از همه هتلهای شیراز بهتره اینو به عنوان یه شیرازی میگم که از نظر من یکی از مهمترین ویژگیه یه هتله.,4,2,,,,,,
ما از تاریخ 27 شهریور 94 حدود 4 شب در این هتل بودیم ، هتلی بسیار تمیز با پرسنلی مودب - تنها اشکال هتل صبحانه مختصرآن بود (چیزی درحدود پنیر و کره و مربا و خیار و گوجه) روی هم رفته راضی بودیم اگر دوباره به قشم رفتیم بازهم به همین هتل خواهم رفت,4,2,,,,,,
اواخر شهریور 94 به مدت 3 شب در این هتل اقامت داشتیم..هتل جمع و جور و مرتبی بود روی هم رفته خوب بود .اگه قرار باشه نمره بدم از 10 میدم 7/5,4,2,,,,,,
سلام من و همسرم 3 شب در تاریخ 24/6/94 در این هتل اقامت داشتیم فضای هتل خوب بود. بسیار تمیز ولی تنوعی در صبحانه نداشت. مسیر هتل به مرکز شهر هم دور بود بهتر بود این هتل در طی روز ترانسفر میداشت.مثل هتل های کیش. پرسنل خوب و مودبی داشت رسیدگی های خیلی خوبی داشتند.,4,1,,,,,,
"سلام من و همسرم 3 شب در تاریخ 24/6/94 در این هتل اقامت داشتیم فضای هتل خوب بود. بسیار تمیز ولی تنوعی در صبحانه نداشت. مسیر هتل به مرکز شهر هم دور بود بهتر بود این هتل در طی روز ترانسفر میداشت.مثل هتل های کیش. پرسنل خوب و مودبی داشت رسیدگی های خیلی خوبی داشتند.
نظر محمد حیدری درباره هتل لاله تهران",4,2,,,,,,
من جدیدا 5 شب در این هتل اقامت داشتم. در کل هتل بدی نبود ولی در حد 5 ستاره نیست. لوازما کهنه و برخورد پرسنل و غذاهاش معمولیه. از همه رستورانهای هتل استفاده کردم که به نظرم بهترینش رستوران چینی طبقه 13 بود که خوراکاش و سوپاش عالی بود.,4,1,,,,,,
هتل بسيار تميز و داراي استانداردهاي روز دنيا ، طراحي مدرن و عالي ، پرسنل آموزش ديده جوان و تحصيلكرده ، اتاقهاي فوق العاده تميز . من واقعا أقامت آرامي را تجربه كردم .,5,2,,,,,,
هتل خیلی خوبیه .ولی نیاز به بازسازی دارد.پرسنل خیلی خوب وخوش برخوردی داره...مخصوصا پذیرشگر و انتظامات هتل که موقع ورود مهمان به هتل خیلی با احترام از مهمان استقبال میکنن..,5,2,,,,,,
به نظر بنده مجتمع مرضیه مکانی بسیا زیبا وارام بود.وکلیه پرسنل مجتمع با روی باز جوابگوی مهمانها بودند.و از همه با ارزشتر برای من اشناییم با خانم مرضیه این شاعره توانمند وموفق بود.و در همان دوره کوتاه سفر از تمام رفتارهای ایشان کلی درس زندگی گرفتم. درکل سفر خوبی بود. مرضیه بابایی خداقوت.,5,2,,,,,,
با عرض سلام و عرب.فوق العاده عالی و زیبا بود.از همه لحاظ....اما تنها مورد برخورد پرسنل بود.بخصوص خانمها که در اولین برخورد اصلا چهره بخوبی از خود نشان نمیدهند.با بدترین نوع رفتار کرده و سعی میکنند که مشتری را از خود دور کنند و این در شان هتلی به این زیبایی و جذابی نمیباشد.همچنین در فست فود نیز این برخورد تکرار شد نوع برخورد و نحوه ی پذیرش آنها بسیار بد و شاید هم میتوان گفت بی نهایت بی احترام به مشتری.باتشکر,4,2,,,,,,
این هتل از هر لحاظ عا لی است --بخصوص برخورد و رسیدگی مدیریت و پرسنل,5,2,,,,,,
به اتفاق خانواده 19 شهریور 94 در هتل ارم 4ستاره کیش اقامت داشتیم وضیعیت هتل نسبتا خوب بود اتاق ها بزرگ و دلباز بودند و از نظر تمیزی هم میشد بگی خوب بود اما به نسبت بزرگی هتل پرسنل خیلی کم بودند وضعیت آسانسورها افتضاح بود همون روز اول یکیشون خراب شد و اون حجم جمعیت با یک آسانسور در رفت وآمد بودند و ما و اکثر مسافرها که در طبقه اول و دوم بودند از پله ها رفت وآمد میکردند وضعیت سرویس دهی موقع صبحانه باید بگم خیلی ضعیف بود چون پرسنل برای رسیدگی کم بود اگر یکی دیر میرسید ممکن بود یه سری چیزا بهش نرسه روز آخر هم پرواز ما ساعت 5 عصر بود و ما باید ساعت 3 عصر به فرودگاه میرفتیم با وجود اینکه روز اول ما دیر به هتل رسیدیم و حدود 7اتاقها رو تحویل گرفتیم هر چه خواهش کردیم که 2ساعت بیشتر تو اتاقها باشیم تا بچه ها تو گرما اذیت نشن قبول نکردند این هتل فوق العاده هتل بی کلاسیه بر عکس سابق که هتل معروف و با کلاسی بود من از 100 به این هتل 50میدم مهمترین اصل هتل رسیدگی به مسافرهاست که انجام نمیدن هر چند بعضی از پرسنل فوق العاده مودب بودند و احترام میذاشتن اما همینکه اجازه 2 ساعت اضافه موندن تو اتاقها رو بهمون ندادن و با گذراندن چند ساعت وقت در فرودگاه با خستگی زیاد به مقصد برسیم باعث شد خاطره تلخی از این هتل داشته باشیم ما دو اتاق داشتیم که اتاق بچه ها اصلا خنک نمیشد و فن خراب بود و ناچارا جا به جا هم شدیم و اتاق خودمون هم در مجاورت بنایی بود و سروصدای زیادی داشت با وجود تموم این مسائل ما بدون اعتراض سر کردیم اما حاضر نشدند 2ساعت اتاق رو بیشتر در اختیار مسافر قرار بدن این نهایت بی احترامی به مسافر رو میرسونه,2,0,,,,,,
"من و خانواده در اردبیهشت ماه 94 در این هتل اقامت داشتیم. برخلاف بعضی دوستان که این هتل را فوق العاده توصیف کردند، تنها نقطه قوت این هتل مکان و فضای بسیار زیبای و امکانات خوب ساحل آن است ولی از نظر سایر امکانات اصلا در حد هتل 3 ستاره هم نیست.
وسایل اتاق بسیار قدیمی است، موکت راهرو و اتاقها کثیف، بوی نامطبوع در راهرو و اتاقها، سرویس بهداشتی فاقد کفشور بود و باید بسیار مواظب بود که هنگام شستشو و استحمام آب کف سرویس نریزید!!!!!
",3,0,,,,,,
همین دیروز اومدم عالی بود خیلی تمیز بود اتاقاشون روز تولدم خوشحالم کردن کیک سفارش داده بودن ممنونم از اخلاق و رفتار پرسنلشون تشکر که به یادم بودید مرسی .حیف زود تموم شد یه هفته .,5,2,,,,,,
هتل بسیار تمیز است،مناظر اطراف هتل بی نظیره،هتل بین مزرعه چای قرار گرفته به ما اجازه دادن تا داخل مزرعه برویم،برای ما خیلی جالب بود .صبحانه تنوع داشت و عالی بود ،کارکنان هتل خیلی مودب بودندمخصوصا خانمی که نظافت اتاق ما رو انجام داد.ینترنت هتل بسیار ضعیف بود.من این هتل در نزدیکی شهر فومن و بسیار محیط آرامی دارد.من این هتل رو پیشنهاد میکنم,4,2,,,,,,
سلام من وهمسرم سال 87 در این هتل اقامت داشتیم. هتل تمیز ی بود ،، آرامش خاصی داشت ولی با توجه به خالی بودن هتل دوست داشتیم اتاق رو به دریا باشه که ندادن😊,4,1,,,,,,
چهار شب در این هتل اقامت داشتیم. برخورد پرسنل هتل بسیار عالی است و کاملا استاندارد و در خد یک هتل پنج ستاره است. اما متاسفانه فضای داخل هتل همچون موکت راهرو ها یا دیوار برخی اطاق ها بسیار کثیف است و اصلا در حد هتل سه ستاره هم نیست ضمن اینکه هتل نتوانسته فضای دنجی را در حد یک هتل پنج ستاره ایجاد کند چون مجاورت کامل با دانشگاه فردوسی مشهد دارد و در مقابل هتل هم زمین بازی بچه ها است که واقعا از دنج بودن هتل می کاهد.,4,1,,,,,,
"با سلام ، هفته گذشته به اتفاق خانواده چند روز در مجتمع آهوان اقامت داشتم . فضای بسیار خوب و آرامی داشت . ویلا و محوطه و رستوران و سایر قسمت های مجموعه تمیز بود . غذای رستوران بسیار خوب بود . امنیت خوبی برای خانواده دارد. در مجموع مکان دنج و آرام و تمیزی را دارا می باشد و من به اتفاق خانواده لحظات دلپذیری را در آن سپری کردم . برای ارتقا مجموعه دو پیشنهاد دارم :
1 - ترتیب دادن تورهای تفریحی توسط مجموعه 
2- قراردادن میز آرایشی در اتاق",5,2,,,,,,
آقای علی من از غذای هتل ایراد گرفتم و از نظافت هتل که بیشتر دوستان هم به این نکته اشاره کردن .و در جواب شما که گفتین چرا رفتم .من نمی دونستم یک هتل 5 ستاره با این اسم و رسم اینطور باشه .معمولا هتل 5 ستاره جز بهترین ها هستن . این هتل در عید سال 93 از این دو نظر که اشاره کردم بدترین بودن.و بهتر ه علی آقا تمام کامنت ها رو بخونی بعد دیگران رو محکوم کنید . با تشکر .,1,0,,,,,,
